BoroName,BoroCode,CTLabel,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
Brooklyn,3,374.02,37402,3037402,E,BK26,Gravesend,4018,7636.812718,3270756.176
Queens,4,1291.02,129102,4129102,I,QN42,Oakland Gardens,4104,16067.61685,10935400.62
Queens,4,749,74900,4074900,I,QN17,Forest Hills,4108,7949.790935,3856288.102
Bronx,2,426,42600,2042600,E,BX62,Woodlawn-Wakefield,3702,11165.01499,5473783.595
Brooklyn,3,37,3700,3003700,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7325.293256,1805697.772
Brooklyn,3,39,3900,3003900,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5101.749748,1681241.449
Brooklyn,3,174,17400,3017400,I,BK27,Bath Beach,4017,5995.85312,1798223.919
Brooklyn,3,176,17600,3017600,E,BK27,Bath Beach,4017,5460.466914,1436666.988
Queens,4,1399,139900,4139900,I,QN46,Bayside-Bayside Hills,4104,8227.89715,3968601.233
Queens,4,258,25800,4025800,E,QN01,South Jamaica,4112,6100.849393,2280364.8
Queens,4,1441,144100,4144100,I,QN46,Bayside-Bayside Hills,4104,8947.044079,3627719.914
Brooklyn,3,357,35700,3035700,E,BK61,Crown Heights North,4006,6564.457402,1967031.04
Brooklyn,3,359,35900,3035900,E,BK61,Crown Heights North,4006,6551.100871,1952759.904
Bronx,2,141,14100,2014100,E,BX35,Morrisania-Melrose,3705,6841.723312,1907232.451
Bronx,2,184,18400,2018400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9097.856699,4814309.607
Bronx,2,164,16400,2016400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5508.377197,1768563.773
Brooklyn,3,281,28100,3028100,E,BK35,Stuyvesant Heights,4003,5389.338368,1743468.124
Brooklyn,3,478,47800,3047800,E,BK88,Borough Park,4014,6946.930637,2380722.109
Queens,4,511,51100,4051100,I,QN30,Maspeth,4110,9403.421402,3048433.926
Queens,4,254,25400,4025400,E,QN01,South Jamaica,4112,12208.47726,6798492.072
Manhattan,1,14.02,1402,1001402,E,MN28,Lower East Side,3809,4459.156254,1226206.084
Queens,4,446.01,44601,4044601,I,QN61,Jamaica,4112,6255.706495,2419638.947
Queens,4,460,46000,4046000,E,QN61,Jamaica,4112,6262.824035,2381695.318
Queens,4,240,24000,4024000,I,QN61,Jamaica,4112,8002.030606,2901925.96
Queens,4,137,13700,4013700,E,QN72,Steinway,4101,7877.751018,2152435.34
Queens,4,69,6900,4006900,E,QN71,Old Astoria,4101,6617.187528,2266843.137
Queens,4,65.01,6501,4006501,E,QN70,Astoria,4101,5124.690753,1198418.176
Queens,4,125,12500,4012500,E,QN72,Steinway,4101,7021.101428,1752217.147
Queens,4,352,35200,4035200,I,QN08,St. Albans,4112,13006.76666,6514363.982
Staten Island,5,27,2700,5002700,I,SI37,Stapleton-Rosebank,3903,6745.567876,2702766.226
Brooklyn,3,1182.01,118201,3118201,E,BK83,Cypress Hills-City Line,4008,4880.982434,1360340.361
Queens,4,414,41400,4041400,E,QN01,South Jamaica,4112,10098.68519,5132816.403
Queens,4,440,44000,4044000,E,QN01,South Jamaica,4112,9019.055173,4055561.197
Queens,4,997.01,99701,4099701,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,13357.70093,10653879.24
Staten Island,5,319.02,31902,5031902,E,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,18067.51743,7019454.657
Queens,4,1507.01,150701,4150701,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,15038.63357,9372852.048
Queens,4,635,63500,4063500,I,QN19,Glendale,4110,6359.732993,2043270.895
Queens,4,779.08,77908,4077908,E,QN37,Kew Gardens Hills,4106,6079.43041,2156618.534
Brooklyn,3,501,50100,3050100,E,BK90,East Williamsburg,4001,6239.761253,1857843.156
Brooklyn,3,515,51500,3051500,I,BK73,North Side-South Side,4001,6866.833502,2013551.397
Brooklyn,3,183,18300,3018300,I,BK68,Fort Greene,4004,4935.748035,1477789.721
Brooklyn,3,211,21100,3021100,E,BK68,Fort Greene,4004,7314.259955,1892154.329
Brooklyn,3,187,18700,3018700,I,BK68,Fort Greene,4004,3902.052654,917703.1174
Bronx,2,87,8700,2008700,E,BX33,Longwood,3710,6953.98426,2302753.017
Bronx,2,84,8400,2008400,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6555.897265,1674998.517
Bronx,2,67,6700,2006700,E,BX34,Melrose South-Mott Haven North,3710,6521.590503,2277490.189
Brooklyn,3,290,29000,3029000,E,BK28,Bensonhurst West,4017,5799.041459,1665073.458
Queens,4,531,53100,4053100,I,QN30,Maspeth,4110,8731.931203,4558842.345
Brooklyn,3,43,4300,3004300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5713.77523,1786641.701
Brooklyn,3,45,4500,3004500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,5503.683707,1835597.061
Brooklyn,3,175,17500,3017500,I,BK99,park-cemetery-etc-Brooklyn,4012,18789.02252,21101598.56
Manhattan,1,12,1200,1001200,E,MN28,Lower East Side,3809,5462.924251,1298211.262
Queens,4,1483,148300,4148300,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,17888.33349,14742052.77
Bronx,2,205.01,20501,2020501,E,BX36,University Heights-Morris Heights,3707,7565.836253,2949065.704
Manhattan,1,224,22400,1022400,E,MN03,Central Harlem North-Polo Grounds,3803,6182.389494,2099457.982
Queens,4,158.01,15801,4015801,E,QN55,South Ozone Park,4113,7835.227697,3260032.933
Brooklyn,3,523,52300,3052300,E,BK73,North Side-South Side,4001,4979.688799,1538749.403
Queens,4,208,20800,4020800,E,QN61,Jamaica,4112,12374.04995,5746083.696
Queens,4,246,24600,4024600,I,QN61,Jamaica,4112,7805.685683,3270870.424
Queens,4,249,24900,4024900,E,QN63,Woodside,4109,5776.954025,2084057.355
Queens,4,462,46200,4046200,E,QN61,Jamaica,4112,6935.578064,2685518.579
Manhattan,1,72,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,5722.943809,1877428.871
Manhattan,1,74,7400,1007400,I,MN17,Midtown-Midtown South,3807,5726.157402,1879420.338
Queens,4,560,56000,4056000,E,QN34,Queens Village,4105,8503.403935,2300763.029
Queens,4,439,43900,4043900,E,QN25,Corona,4107,5891.215519,1772849.111
Queens,4,26,2600,4002600,I,QN54,Richmond Hill,4111,6189.626656,1593309.112
Brooklyn,3,369,36900,3036900,E,BK79,Ocean Hill,4007,7215.256266,2433755.705
Queens,4,1429,142900,4142900,I,QN48,Auburndale,4104,13094.02724,5720440.588
Queens,4,1451.01,145101,4145101,I,QN48,Auburndale,4104,6870.722823,2704350.215
Queens,4,62.01,6201,4006201,I,QN57,Lindenwood-Howard Beach,4113,8323.522966,4310186.244
Brooklyn,3,502.02,50202,3050202,I,BK40,Windsor Terrace,4012,5366.540642,1451525.222
Bronx,2,279,27900,2027900,E,BX28,Van Cortlandt Village,3701,9068.461795,2907492.877
Bronx,2,358,35800,2035800,I,BX03,Eastchester-Edenwald-Baychester,3702,11178.46412,7018832.062
Manhattan,1,115,11500,1011500,I,MN15,Clinton,3807,5697.554476,1889825.652
Queens,4,1032.01,103201,4103201,E,QN15,Far Rockaway-Bayswater,4114,11041.27814,4311253.588
Queens,4,198,19800,4019800,E,QN01,South Jamaica,4112,6901.855974,2231764.832
Queens,4,196,19600,4019600,E,QN01,South Jamaica,4112,7476.959905,2402963.956
Queens,4,202,20200,4020200,E,QN01,South Jamaica,4112,5865.31459,1570995.901
Queens,4,437.01,43701,4043701,E,QN25,Corona,4107,5520.801801,1615375.891
Queens,4,437.02,43702,4043702,E,QN25,Corona,4107,5926.803141,1951899.299
Brooklyn,3,1182.02,118202,3118202,E,BK83,Cypress Hills-City Line,4008,4918.21285,1337869.627
Brooklyn,3,525,52500,3052500,E,BK73,North Side-South Side,4001,5049.889017,1356123.738
Staten Island,5,146.07,14607,5014607,I,SI54,Great Kills,3901,11422.908,7353796.506
Brooklyn,3,366,36600,3036600,E,BK19,Brighton Beach,4018,6655.721218,2516458.348
Brooklyn,3,370,37000,3037000,I,BK19,Brighton Beach,4018,7840.716418,3617774.273
Brooklyn,3,374.01,37401,3037401,E,BK26,Gravesend,4018,6927.204409,2422862.802
Queens,4,987,98700,4098700,I,QN49,Whitestone,4103,19884.69064,7164408.727
Bronx,2,54,5400,2005400,E,BX08,West Farms-Bronx River,3709,6397.437128,2133456.996
Brooklyn,3,588,58800,3058800,I,BK25,Homecrest,4016,5325.469296,1718520.699
Brooklyn,3,590,59000,3059000,E,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,5777.40968,1704089.777
Brooklyn,3,606,60600,3060600,E,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,7668.707031,1950213.568
Queens,4,24,2400,4002400,E,QN54,Richmond Hill,4111,5358.13024,1516527.188
Manhattan,1,106.02,10602,1010602,I,MN31,Lenox Hill-Roosevelt Island,3805,4844.724455,1344539.176
Manhattan,1,110,11000,1011000,I,MN31,Lenox Hill-Roosevelt Island,3805,5522.493013,1901324.182
Manhattan,1,116,11600,1011600,I,MN31,Lenox Hill-Roosevelt Island,3805,6372.762811,2117484.286
Queens,4,1085,108500,4108500,I,QN46,Bayside-Bayside Hills,4104,9355.711452,4838779.268
Queens,4,1099,109900,4109900,I,QN46,Bayside-Bayside Hills,4104,8314.447954,4114052.505
Queens,4,1133,113300,4113300,I,QN46,Bayside-Bayside Hills,4104,7000.891696,2802497.736
Staten Island,5,132.01,13201,5013201,I,SI25,Oakwood-Oakwood Beach,3901,10037.54244,5054382.824
Manhattan,1,196,19600,1019600,I,MN34,East Harlem North,3804,5774.160159,1902090.958
Brooklyn,3,598,59800,3059800,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,7239.394544,2145271.497
Brooklyn,3,626,62600,3062600,E,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,9998.504823,3425961.06
Brooklyn,3,161,16100,3016100,I,BK64,Prospect Heights,4006,6481.072221,1964230.13
Brooklyn,3,35,3500,3003500,I,BK68,Fort Greene,4004,5043.325465,1433175.153
Brooklyn,3,179,17900,3017900,E,BK68,Fort Greene,4004,5330.115187,1705006.946
Brooklyn,3,205,20500,3020500,I,BK64,Prospect Heights,4006,5441.543496,1718969.898
Brooklyn,3,317.02,31702,3031702,E,BK61,Crown Heights North,4006,5031.463063,1500336.662
Brooklyn,3,321,32100,3032100,E,BK63,Crown Heights South,4011,6039.885637,1724842.136
Brooklyn,3,387,38700,3038700,E,BK35,Stuyvesant Heights,4003,5708.765856,2027988.283
Brooklyn,3,424,42400,3042400,E,BK29,Bensonhurst East,4017,6586.200844,1733612.895
Brooklyn,3,412,41200,3041200,E,BK29,Bensonhurst East,4017,5466.782988,1780125.25
Brooklyn,3,244,24400,3024400,E,BK88,Borough Park,4014,6280.447046,1670948.349
Brooklyn,3,468,46800,3046800,I,BK88,Borough Park,4014,8979.001061,3193544.086
Queens,4,539,53900,4053900,I,QN20,Ridgewood,4110,11184.80723,6525759.64
Brooklyn,3,275,27500,3027500,E,BK35,Stuyvesant Heights,4003,5390.787752,1743574.538
Brooklyn,3,277,27700,3027700,E,BK35,Stuyvesant Heights,4003,5391.765764,1745688.296
Brooklyn,3,129.01,12901,3012901,E,BK37,Park Slope-Gowanus,4005,5410.692642,1479914.457
Brooklyn,3,129.02,12902,3012902,I,BK37,Park Slope-Gowanus,4005,5163.444992,1372593.935
Brooklyn,3,485,48500,3048500,I,BK78,Bushwick South,4002,11637.64429,6253344.331
Bronx,2,74,7400,2007400,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6409.129254,2012633.668
Bronx,2,86,8600,2008600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6419.322025,2019879.666
Queens,4,747,74700,4074700,I,QN17,Forest Hills,4108,9967.96238,3179939.957
Bronx,2,221.01,22101,2022101,E,BX63,West Concourse,3708,3869.862852,732245.044
Bronx,2,147.02,14702,2014702,E,BX01,Claremont-Bathgate,3705,5155.750976,1247172.425
Bronx,2,169,16900,2016900,E,BX01,Claremont-Bathgate,3705,5261.391835,1000160.691
Queens,4,98,9800,4009800,E,QN55,South Ozone Park,4113,6831.555297,1460890.472
Queens,4,110,11000,4011000,E,QN54,Richmond Hill,4111,6467.648608,1776467.745
Queens,4,703,70300,4070300,I,QN18,Rego Park,4108,9259.149287,2596104.706
Queens,4,707,70700,4070700,I,QN17,Forest Hills,4108,6626.198037,2389558.762
Queens,4,709,70900,4070900,I,QN17,Forest Hills,4108,7479.466868,2364591.251
Brooklyn,3,489,48900,3048900,E,BK78,Bushwick South,4002,4061.311143,985798.4982
Brooklyn,3,493,49300,3049300,E,BK78,Bushwick South,4002,7120.607955,2454524.78
Manhattan,1,82,8200,1008200,I,MN20,Murray Hill-Kips Bay,3808,5681.2608,1856719.464
Bronx,2,201,20100,2020100,E,BX26,Highbridge,3708,7253.98477,2967245
Bronx,2,78,7800,2007800,E,BX59,Westchester-Unionport,3709,8785.494766,3326684.203
Queens,4,624,62400,4062400,I,QN99,park-cemetery-etc-Queens,4105,11769.10169,5374590.688
Bronx,2,92,9200,2009200,E,BX59,Westchester-Unionport,3709,9143.903772,3278193.657
Manhattan,1,86.03,8603,1008603,I,MN19,Turtle Bay-East Midtown,3808,4802.720543,1253784.217
Brooklyn,3,798.01,79801,3079801,E,BK60,Prospect Lefferts Gardens-Wingate,4011,4764.35305,1397208.651
Brooklyn,3,798.02,79802,3079802,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5259.379399,1145198.794
Brooklyn,3,85,8500,3008500,E,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7950.931704,2624913.751
Brooklyn,3,880,88000,3088000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,7746.804968,1963161.808
Bronx,2,395,39500,2039500,E,BX01,Claremont-Bathgate,3705,11673.50836,4446408.547
Queens,4,1333,133300,4133300,I,QN41,Fresh Meadows-Utopia,4106,12760.10948,7439226.985
Queens,4,1347,134700,4134700,I,QN41,Fresh Meadows-Utopia,4106,14067.29752,11560676.49
Queens,4,404,40400,4040400,E,QN08,St. Albans,4112,9602.570945,5092779.132
Queens,4,616.01,61601,4061601,I,QN66,Laurelton,4105,8807.277128,4099344.269
Queens,4,620,62000,4062000,I,QN66,Laurelton,4105,6540.979465,2387805.6
Queens,4,376,37600,4037600,I,QN08,St. Albans,4112,16756.18285,8230896.943
Brooklyn,3,423,42300,3042300,E,BK78,Bushwick South,4002,5572.234988,1961468.148
Queens,4,19,1900,4001900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,15363.10177,9381831.31
Queens,4,83,8300,4008300,E,QN71,Old Astoria,4101,7048.157355,2059577.443
Queens,4,81,8100,4008100,E,QN71,Old Astoria,4101,5723.34814,1212136.87
Queens,4,626,62600,4062600,I,QN66,Laurelton,4105,9226.581694,4664112.646
Queens,4,214,21400,4021400,E,QN35,Briarwood-Jamaica Hills,4106,8483.171173,4031658.285
Queens,4,601,60100,4060100,E,QN30,Maspeth,4110,6318.391479,1661594.132
Queens,4,603,60300,4060300,I,QN21,Middle Village,4110,6684.563945,1952653.178
Queens,4,493.01,49301,4049301,I,QN30,Maspeth,4110,6327.553922,1764042.861
Manhattan,1,124,12400,1012400,I,MN31,Lenox Hill-Roosevelt Island,3805,5752.909292,1847564.265
Manhattan,1,132,13200,1013200,I,MN31,Lenox Hill-Roosevelt Island,3805,5904.300551,2148197.699
Brooklyn,3,280,28000,3028000,E,BK27,Bath Beach,4017,6067.523133,1494252.285
Brooklyn,3,282,28200,3028200,E,BK27,Bath Beach,4017,6296.177266,1826159.074
Queens,4,142.01,14201,4014201,E,QN54,Richmond Hill,4111,6319.31928,2270918.842
Brooklyn,3,325,32500,3032500,E,BK63,Crown Heights South,4011,6293.893579,1812075.226
Queens,4,452,45200,4045200,I,QN35,Briarwood-Jamaica Hills,4106,7233.103668,2217107.877
Queens,4,454,45400,4045400,E,QN35,Briarwood-Jamaica Hills,4106,8476.761605,2517110.832
Queens,4,669,66900,4066900,I,QN21,Middle Village,4110,6021.771357,1723437.398
Brooklyn,3,307,30700,3030700,E,BK61,Crown Heights North,4006,7103.16596,2805795.205
Brooklyn,3,347,34700,3034700,E,BK61,Crown Heights North,4006,5032.967041,1505056.739
Queens,4,857,85700,4085700,E,QN22,Flushing,4103,5338.436241,1425026.432
Queens,4,151,15100,4015100,I,QN70,Astoria,4101,4809.673845,1435760.884
Queens,4,163,16300,4016300,E,QN70,Astoria,4101,7722.708189,2348739.416
Queens,4,260,26000,4026000,E,QN01,South Jamaica,4112,7810.545096,1920918.661
Manhattan,1,255,25500,1025500,I,MN36,Washington Heights South,3801,10770.81648,4756106.066
Bronx,2,343,34300,2034300,I,BX22,North Riverdale-Fieldston-Riverdale,3701,5043.397491,1318002.793
Bronx,2,399.01,39901,2039901,E,BX05,Bedford Park-Fordham North,3706,5352.33671,1637824.748
Queens,4,123.01,12301,4012301,I,QN72,Steinway,4101,12016.33717,6366924.744
Queens,4,135,13500,4013500,I,QN72,Steinway,4101,5739.010538,1461831.562
Queens,4,427,42700,4042700,E,QN25,Corona,4107,6817.942826,1838967.679
Queens,4,262,26200,4026200,E,QN01,South Jamaica,4112,6196.437507,1540114.95
Queens,4,997.04,99704,4099704,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,12441.84355,7174616.097
Bronx,2,456,45600,2045600,I,BX03,Eastchester-Edenwald-Baychester,3702,28723.0291,9265823.748
Queens,4,1227.01,122701,4122701,E,QN38,Pomonok-Flushing Heights-Hillcrest,4106,12476.63749,7529200.548
Queens,4,1227.02,122702,4122702,E,QN38,Pomonok-Flushing Heights-Hillcrest,4106,11883.7841,4801785.842
Brooklyn,3,213,21300,3021300,E,BK63,Crown Heights South,4011,7277.70784,1989394.768
Brooklyn,3,386,38600,3038600,E,BK26,Gravesend,4018,7289.706914,2704025.384
Brooklyn,3,398,39800,3039800,E,BK26,Gravesend,4018,7062.936825,2184133.661
Brooklyn,3,23,2300,3002300,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,6287.882008,1961451.522
Queens,4,797.01,79701,4079701,E,QN22,Flushing,4103,5015.54413,1199494.766
Queens,4,845,84500,4084500,E,QN22,Flushing,4103,6853.36424,2034223.529
Queens,4,859,85900,4085900,E,QN22,Flushing,4103,6082.7394,1570940.916
Bronx,2,256,25600,2025600,E,BX37,Van Nest-Morris Park-Westchester Square,3704,7096.241402,2037862.636
Brooklyn,3,191,19100,3019100,I,BK69,Clinton Hill,4004,7816.215875,2721477.665
Bronx,2,219,21900,2021900,I,BX26,Highbridge,3708,6811.455303,1541640.916
Manhattan,1,138,13800,1013800,I,MN32,Yorkville,3805,5600.531086,1959555.686
Bronx,2,215.01,21501,2021501,E,BX36,University Heights-Morris Heights,3707,5029.199349,986700.6681
Queens,4,552,55200,4055200,I,QN34,Queens Village,4105,10814.70772,4393479.59
Queens,4,183,18300,4018300,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7452.57183,2314483.892
Queens,4,251,25100,4025100,E,QN63,Woodside,4109,7255.95898,2552973.887
Queens,4,253.02,25302,4025302,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4320.601036,1100605.056
Queens,4,253.01,25301,4025301,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,4718.303109,1370376.215
Bronx,2,144,14400,2014400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,10082.97296,4208791.592
Brooklyn,3,287,28700,3028700,E,BK35,Stuyvesant Heights,4003,5919.884687,1601115.444
Brooklyn,3,289,28900,3028900,E,BK35,Stuyvesant Heights,4003,6580.116634,1784157.559
Bronx,2,266.01,26601,2026601,E,BX10,Pelham Bay-Country Club-City Island,3703,6495.373149,1832956.375
Bronx,2,266.02,26602,2026602,E,BX10,Pelham Bay-Country Club-City Island,3703,8114.283821,3269676.805
Queens,4,999,99900,4099900,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,11991.0198,6627584.034
Brooklyn,3,241,24100,3024100,E,BK75,Bedford,4003,5837.005323,1939949.84
Queens,4,100,10000,4010000,E,QN55,South Ozone Park,4113,7603.444812,2403901.805
Queens,4,864,86400,4086400,I,QN55,South Ozone Park,4113,14997.10483,12090470.97
Brooklyn,3,822,82200,3082200,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5792.844437,1827423.044
Bronx,2,69,6900,2006900,E,BX34,Melrose South-Mott Haven North,3710,6537.689395,2029126.117
Brooklyn,3,306,30600,3030600,I,BK26,Gravesend,4018,6092.763481,2084709.59
Brooklyn,3,535,53500,3053500,E,BK72,Williamsburg,4001,5212.987853,1406193.252
Brooklyn,3,330,33000,3033000,E,BK21,Seagate-Coney Island,4018,9907.859914,3887711.399
Brooklyn,3,328,32800,3032800,E,BK21,Seagate-Coney Island,4018,7628.209245,2507368.978
Brooklyn,3,336,33600,3033600,I,BK21,Seagate-Coney Island,4018,10968.01086,7258858.124
Brooklyn,3,303,30300,3030300,E,BK79,Ocean Hill,4007,6898.560647,2690239.516
Brooklyn,3,796.02,79602,3079602,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5043.967955,1453524.832
Brooklyn,3,820,82000,3082000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5582.419306,1599913.494
Brooklyn,3,9,900,3000900,I,BK09,Brooklyn Heights-Cobble Hill,4004,5883.375467,1737777.424
Brooklyn,3,782,78200,3078200,E,BK91,East Flatbush-Farragut,4010,5948.145346,1811374.372
Brooklyn,3,830,83000,3083000,E,BK91,East Flatbush-Farragut,4010,6600.75403,2171914.93
Brooklyn,3,315,31500,3031500,E,BK61,Crown Heights North,4006,5658.75076,1886108.108
Brooklyn,3,193,19300,3019300,E,BK69,Clinton Hill,4004,6981.649815,2903179
Brooklyn,3,233,23300,3023300,E,BK75,Bedford,4003,5438.790291,1849442.026
Bronx,2,345,34500,2034500,I,BX22,North Riverdale-Fieldston-Riverdale,3701,7760.537796,2976525.482
Queens,4,1617,161700,4161700,I,QN43,Bellerose,4105,11944.49047,7598657.817
Queens,4,181.01,18101,4018101,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5028.938119,1035687.589
Queens,4,181.02,18102,4018102,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,5031.31275,1038481.113
Queens,4,1155,115500,4115500,I,QN51,Murray Hill,4103,7465.357897,2013039.639
Queens,4,1167,116700,4116700,E,QN51,Murray Hill,4103,6703.873014,1787963.401
Brooklyn,3,776,77600,3077600,I,BK58,Flatlands,4009,6576.608373,2008023.221
Brooklyn,3,780,78000,3078000,I,BK91,East Flatbush-Farragut,4010,5470.955152,1770932.84
Brooklyn,3,546,54600,3054600,E,BK43,Midwood,4015,6699.315042,1942537.875
Brooklyn,3,548,54800,3054800,E,BK44,Madison,4016,7900.284113,1864436.429
Brooklyn,3,826,82600,3082600,E,BK95,Erasmus,4010,5883.029455,2142838.824
Brooklyn,3,828,82800,3082800,E,BK95,Erasmus,4010,5535.269638,1683688.638
Brooklyn,3,876,87600,3087600,E,BK60,Prospect Lefferts Gardens-Wingate,4011,5395.103287,1530933.262
Brooklyn,3,224,22400,3022400,E,BK88,Borough Park,4014,5835.731986,1890190.845
Brooklyn,3,230,23000,3023000,E,BK88,Borough Park,4014,8320.931146,1624924.583
Brooklyn,3,486,48600,3048600,E,BK41,Kensington-Ocean Parkway,4014,7156.659691,1888238.792
Brooklyn,3,488,48800,3048800,E,BK41,Kensington-Ocean Parkway,4014,6228.754164,1542860.2
